"문화공간코드","문화공간명","교통구분코드","교통구분명","교통정보"
"100489","청아소극장(구 리듬공간소극장)","T","버스정류장","혜화역"
"100489","청아소극장(구 리듬공간소극장)","B","간선버스","100 101 102 103 104 106 107 140 143 150 151 160 161 301"
"100488","소호 아트 갤러리","G","지선버스","0015 0212 1012 1020 7012 7020"
"100488","소호 아트 갤러리","R","광역버스","9602"
"100484","토탈미술관","S","지하철","3호선 경복궁"
"100484","토탈미술관","B","간선버스","100 108 140 143 150 160 200 260 262 270 300 370 400 470 501 601 701 705 720"
"100484","토탈미술관","A","공항버스","601 602"
"100483","갤러리 세줄","S","지하철","3호선 경복궁역 3번출구"
"100482","가나아트센터","S","지하철","3호선 경복궁 3번출구"
"100482","가나아트센터","B","간선버스","110(국민대) 170"
"100480","갤러리 인","S","지하철","3호선 안국 (1번출구) 국립민속박물관 방향 도보 15분"
"100480","갤러리 인","G","지선버스","0014 0015 0015(용산방향) 1011 1711 7012 7017 7020 7022"
"100480","갤러리 인","R","광역버스","5500 9301(마방집) 9301(신장시장) 9301(하남시청) 9601 9703 9704 9706 9711 9712 9713"
"100479","갤러리 도올","S","지하철","3호선 안국역 1번출구 5호선 광화문역 2번출구"
"100479","갤러리 도올","T","버스정류장","종로경찰서(안국역)"
"100478","대림미술관","S","지하철","3호선 경복궁역 4번출구"
"100478","대림미술관","T","버스정류장","경복궁역"
"100475","조형갤러리","S","지하철","1호선 종각 (3번출구)"
"100475","조형갤러리","B","간선버스","100 103 143 150 160 161 260 262 270 271 273 370 470 471 601 720 721"
"100475","조형갤러리","A","공항버스","602"
"100474","선갤러리","S","지하철","1호선 종각 (3번출구) 3호선 안국 (6번출구)"
"100474","선갤러리","B","간선버스","100 108 140 143 150 160 200 260 262 270 300 370 400 470 501 601 701 702 705 720"
"100474","선갤러리","A","공항버스","601 602"
"100472","덕원갤러리","A","공항버스","601 602"
"100819","영등포문화원","S","지하철","1호선 영등포역 4번출구에서 왼쪽 영등포공원 150m"
"100472","덕원갤러리","S","지하철","1호선 종각 (3번출구) 인사동방향 3호선 안국 (6번출구) 한국일보방향"
"100472","덕원갤러리","B","간선버스","100 108 140 143 150 160 200 260 262 270 300 370 400 470 501 601 701 702 705 720"
"100818","영등포구민체육센터","S","지하철","7호선 신풍역 4번출구"
"100471","공갤러리","T","버스정류장","종로2가 종로경찰서(안국전철역)"
"100471","공갤러리","R","광역버스","5500 9301(마방집) 9301(신장시장) 9301(하남시청) 9401 9402 9411"
"100470","갤러리 상","S","지하철","1호선 종로3가 5번출구 3호선 안국역 6번출구"
"100470","갤러리 상","G","지선버스","7025"
"100468","갤러리 라메르","S","지하철","1호선 종각역 1번출구 3호선 안국역 6번출구"
"100468","갤러리 라메르","B","간선버스","151 162 172 606 708"
"100466","한국미술박물관","G","지선버스","1012"
"100466","한국미술박물관","B","간선버스","151 162 171 172 272 601"
"100464","LG상남도서관","T","버스정류장","LG상남도서관"
"100464","LG상남도서관","G","지선버스","1012"
"100463","일본공보문화원","T","버스정류장","안국역"
"100463","일본공보문화원","R","광역버스","9710"
"100462","운현궁","S","지하철","3호선 안국역(4번출구)  35호선 종로3가역"
"100462","운현궁","T","버스정류장","창덕궁"
"100460","국립서울과학관","S","지하철","4호선 혜화 (4번출구) 도보 10분"
"100460","국립서울과학관","R","광역버스","성대입구: 9101 / 창경궁: 9101 9410"
"100458","두산아트센터 space111","B","간선버스","720 201 100 206 101 102 103 104 262 162 106 270 107 140 271 161 143 160 150 370 108 149 721"
"100458","두산아트센터 space111","R","광역버스","9403 9410 9301"
"100457","연강홀","G","지선버스","0212 1011 1018 1019 2112"
"100457","연강홀","B","간선버스","100 101 102 103 104 106 107 140 143 150 160 161 200 260 262 270 271 300 370"
"100456","의학박물관","S","지하철","혜화역(4호선) 3번 출구"
"100456","의학박물관","R","광역버스","9101 9410"
"100363","한국공예문화진흥원","G","지선버스","7025"
"100452","글로브극장","S","지하철","지하철4호선 혜화역 2번출구에서 이화동네거리 방향으로 150M 지하철 1호선 종로5가역 1번출구에서 대학로 쪽으로 300M"
"100428","아트센터 나비","S","지하철","1호선 종각역 6번출구 광화문방향"
"100448","경찰박물관","G","지선버스","0015 0212 1011 1012 1020 1711 7012 7020 7023"
"100448","경찰박물관","B","간선버스","160 161 200 260 270 271 300 370 401 402 406 470 471 600 601 602 702 703 705 720"
"100446","성곡미술관","Y","순환버스","01"
"100446","성곡미술관","G","지선버스","0015 0212 1011 1012 1020 1711 7012 7020 7023"
"100423","어린이도서관","G","지선버스","02121020171170187022 7025"
"100423","어린이도서관","B","간선버스","171272601606708"
"100422","금호미술관","T","버스정류장","경복궁 한국일보앞"
"100441","금호아트홀","B","간선버스","160 161 260 270 271 300 370 471 600 602 702 703 705 720"
"100438","아트선재센터","T","버스정류장","안국동"
"100438","아트선재센터","G","지선버스","0015 0212 1012 1020 7012 7020"
"100436","학고재","G","지선버스","0015 0212 1012 1020 7012 7020 1711 7111 7211"
"100436","학고재","B","간선버스","162 171 272 601 606 110(고려대) 110(국민대)"
"100434","국제갤러리","T","버스정류장","경복궁 한국일보앞"
"100434","국제갤러리","G","지선버스","0015 0212 1012 1020 7012 7020 1020 1711 7111 7211"
"100433","신문박물관","T","버스정류장","광화문"
"100433","신문박물관","Y","순환버스","01"
"100433","신문박물관","A","공항버스","1노선(시청) 602"
"100432","국립민속박물관","T","버스정류장","경복궁"
"100431","국립고궁박물관","B","간선버스","109 171 272 601 606 708"
"100430","일민미술관","B","간선버스","160 161 260 270 271 273 370 470 471 600 702(용두2리용두초교방향) 703 704 720 721"
"100430","일민미술관","R","광역버스","9701 9701(심야) 9702 9704 9709 9710"
"100428","아트센터 나비","T","버스정류장","종로1가"
"100428","아트센터 나비","A","공항버스","602"
"100426","부엉이 박물관","S","지하철","3호선 안국 (1번출구) 삼청터널방향 도보25분"
"100426","부엉이 박물관","G","지선버스","경복궁: 0015 0212 1012 1020 7012 7020 / 한국일보앞: 1020 1711 7111 7211"
"100425","한국사회과학도서관","B","간선버스","171 272 606"
"100424","종로도서관","S","지하철","3호선 경복궁역 하차 1번 출구"
"100422","금호미술관","G","지선버스","0015 0212 1012 1020 7012 7020 1020 1711 7111 7211"
"100421","갤러리 현대","B","간선버스","162 171 272 601 606 110(고려대) 110(국민대)"
"100421","갤러리 현대","R","광역버스","9602"
"100442","문호아트홀","R","광역버스","9602 9701 9705"
"100419","환기미술관","T","버스정류장","부암동"
"100419","환기미술관","G","지선버스","0212 1020 1711 7018 7022"
"100417","단성사","S","지하철","135호선 종로3가역 9번(단성사 지하1층과 연결) 10번 출구"
"100417","단성사","R","광역버스","9301 601 602"
"100416","판타지움","T","버스정류장","혜화역"
"100416","판타지움","G","지선버스","2112"
"100443","영국문화원","Y","순환버스","01"
"100443","영국문화원","G","지선버스","0015 0212 1011 1012 1020 1711 7012 7020 7023"
"100442","문호아트홀","G","지선버스","7019(대림시장) 7019(시립병원)"
"100435","예맥","T","버스정류장","안국동"
"100435","예맥","G","지선버스","0015 0212 1012 1020 7012 7020"
"100414","예술극장 <나무와 물>","G","지선버스","1011 1018 2112"
"100414","예술극장 <나무와 물>","R","광역버스","9410"
"100412","생명과학박물관","G","지선버스","5012 6211 6628 6629 6630 6638 6640 6624 6640"
"100410","짚?풀 생활사박물관","B","간선버스","100 101 102 103 104 106 107 140 143 150 151 160 161 301"
"100410","짚?풀 생활사박물관","R","광역버스","9101 9410"
"100403","쇳대박물관","B","간선버스","101 104 106 108 109 140 143 149 150 151 160 161 162 273 301"
"100403","쇳대박물관","R","광역버스","9410"
"100402","문예진흥원 아르코미술관","T","버스정류장","혜화역"
"100402","문예진흥원 아르코미술관","B","간선버스","100 101 102 103 104 106 107 140 143 150 151 160 161 301"
"100378","학전GREEN소극장","B","간선버스","100 101 102 103 104 106 107 140 143 150 151 160 161 301"
"100378","학전GREEN소극장","R","광역버스","9101 9410"
"100376","소극장아리랑","S","지하철","4호선 혜화 (2번출구) 도보 4분"
"100376","소극장아리랑","G","지선버스","1011 1012 1018 1019 2112"
"100375","샘터 파랑새 극장","S","지하철","4호선 혜화 (2번출구)"
"100375","샘터 파랑새 극장","T","버스정류장","혜화역"
"100372","동숭아트센터","T","버스정류장","동성중고교"
"100372","동숭아트센터","G","지선버스","1011"
"100371","대학로문화공간","B","간선버스","100 101 102 103 104 106 107 140 143 150 151 160 161 301"
"100371","대학로문화공간","R","광역버스","9101 9410"
"100366","서울 아트 시네마","S","지하철","135 호선 종로 3가역 1호선 종각역 3호선 안국역"
"100365","대안공간 풀","S","지하철","3호선 안국 (6번출구)"
"100365","대안공간 풀","T","버스정류장","인사동 종로경찰서"
"100363","한국공예문화진흥원","T","버스정류장","종로경찰서(안국역)"
"100358","토포하우스","S","지하철","1호선 종각 (3번출구) 3호선 안국 (6번출구)"
"100358","토포하우스","T","버스정류장","안국역 종로3가"
"100358","토포하우스","A","공항버스","601 602"
"100356","인사아트프라자갤러리","B","간선버스","109 151 162 171 172 272"
"100356","인사아트프라자갤러리","R","광역버스","9710"
"100355","인사아트센터","S","지하철","3호선 안국 (6번출구)"
"100355","인사아트센터","T","버스정류장","종로경찰서(안국전철역)"
"100282","KBS홀","B","간선버스","160 162 261 262 360 362 363 461 503 600"
"100351","동호갤러리","S","지하철","1호선 종로3가 (1번출구)  3호선 안국 (6번출구)"
"100351","동호갤러리","T","버스정류장","종로3가 종로경찰서(안국역)"
"100351","동호갤러리","A","공항버스","601 602"
"100350","동서화랑","G","지선버스","0212 7018 7021"
"100350","동서화랑","R","광역버스","5500 9301(마방집) 9301(신장시장) 9301(하남시청) 9401 9402 9411"
"100348","동덕아트갤러리","S","지하철","3호선 안국 (6번출구)"
"100348","동덕아트갤러리","B","간선버스","109 151 162 171 172 272"
"100270","목동운동장","T","버스정류장","목동운동장"
"100347","단성갤러리","T","버스정류장","종로3가 종로경찰서(안국역)"
"100347","단성갤러리","B","간선버스","143 150 160 161 200 260 262 270 300 370 400 601 705 720"
"100346","노화랑","S","지하철","1호선 종각 (3번출구)  3호선 안국 (6번출구)"
"100291","서울타워","B","간선버스","402"
"100337","가람화랑","S","지하철","3호선 안국역 6번출구"
"100346","노화랑","B","간선버스","100 108 140 143 150 160 200 260 270 300 370 400 470 501 601 701 705 720"
"100346","노화랑","A","공항버스","601 602"
"100345","김영섭사진화랑","G","지선버스","7025"
"100345","김영섭사진화랑","R","광역버스","602-1"
"100344","관훈갤러리","T","버스정류장","종로3가 종로경찰서(안국전철역)"
"100344","관훈갤러리","G","지선버스","0212"
"100343","경인미술관","G","지선버스","7025"
